book_id	primary	secondary	tertiary
002581754	Fiction	Fiction	English 3 Volume Novels
002581755	Fiction	Fiction	English 3 Volume Novels
002581756	Fiction	Fiction	English 3 Volume Novels
002581757	Fiction	Fiction	English 3 Volume Novels
002581759	Fiction	Fiction	English 3 Volume Novels
002581797	Fiction	Fiction	English 3 Volume Novels
002581800	Fiction	Fiction	English Separate Novels 19th Century
002581809	Fiction	Fiction	English 3 Volume Novels
002582005	Non-Fiction	Topography	French
002582423	Non-Fiction	Topography	English, Southern
002582923	Non-Fiction	Collections of Travels	
002582928	Non-Fiction	Topography	Swiss
002583111	Non-Fiction	Plays	
002583146	Non-Fiction	Topography	Australasian
002583148	Non-Fiction	Topography	Australasian
002583150	Non-Fiction	Topography	Travels
002583152	Non-Fiction	Topography	Indian, Chinese, Japanese
002583242	Non-Fiction	Topography	Indian, Chinese, Japanese
002583258	Non-Fiction	Topography	English, Southern
002583259	Non-Fiction	Topography	English, Northern
002585192	Non-Fiction	Topography	Scotch
002585266	Fiction	Fiction	English 3 Volume Novels
002585383	Fiction	Fiction	English 3 Volume Novels
002585480	Fiction	Fiction	English 3 Volume Novels
002585484	Fiction	Fiction	English 3 Volume Novels
002585523	Non-Fiction	Topography	Turkish, Break
002585558	Non-Fiction	Topography	United States of America
002585565	Non-Fiction	Collections of Travels	
002585568	Non-Fiction	Topography	European
002585642	Fiction	Fiction	English 3 Volume Novels
002585686	Non-Fiction	History	General
002585688	Non-Fiction	Topography	United States of America
002586177	Non-Fiction	Topography	Italian
002586733	Non-Fiction	Geography	General America
002587013	Non-Fiction	Topography	Syrian, Persian, Central Asian
002587121	Non-Fiction	Topography	English, Southern
002587209	Non-Fiction	Geology	Coal
002587219	Non-Fiction	Geography	
002587220	Non-Fiction	Geography	
002587221	Non-Fiction	Geography	
002587222	Non-Fiction	Geography	
002587230	Non-Fiction	Biology	
002587231	Non-Fiction	Uncategorised	
002587232	Non-Fiction	Geology	Coal
002587233	Non-Fiction	Geology	Coal
002587309	Fiction	Fiction	Collected Works of English Novelists
002587320	Non-Fiction	History	French & English Colonies in the United States of America
002587332	Fiction	Fiction	English 3 Volume Novels
002587340	Fiction	Fiction	English Separate Novels 19th Century
002587360	Non-Fiction	Voyages & Travels	Various Languages
002587363	Fiction	Fiction	English 3 Volume Novels
002587477	Non-Fiction	Topography	Indian, Chinese, Japanese
002587480	Non-Fiction	Topography	Indian, Chinese, Japanese
002587499	Non-Fiction	Topography	Indian, Chinese, Japanese
002587500	Non-Fiction	Topography	Indian, Chinese, Japanese
002587621	Non-Fiction	Topography	Polar Seas & Arctic Expeditions
002587718	Non-Fiction	Voyages & Travels	Various Languages
002587721	Non-Fiction	History	Greek
002588510	Fiction	Fiction	English 3 Volume Novels
002588526	Fiction	Fiction	English 3 Volume Novels
002588545	Non-Fiction	Plays	
002588551	Non-Fiction	Plays	
002588566	Non-Fiction	Plays	
002588568	Non-Fiction	Plays	
002588571	Non-Fiction	Plays	
002588594	Non-Fiction	Plays	
002588625	Non-Fiction	Plays	
002588668	Non-Fiction	Plays	
002588679	Non-Fiction	Plays	
002588692	Non-Fiction	Plays	
002588696	Non-Fiction	Plays	
002588713	Non-Fiction	Plays	
002588721	Non-Fiction	Plays	
002588724	Non-Fiction	Plays	
002588725	Non-Fiction	Plays	
002588727	Non-Fiction	Plays	
002588807	Non-Fiction	History	Scotch & Irish
002588847	Non-Fiction	Topography	Great Britain & Ireland
002588890	Fiction	Fiction	English 3 Volume Novels
002588990	Fiction	Fiction	English 3 Volume Novels
002589153	Non-Fiction	Drama	English, Separate Plays, 19th Century
002589385	Fiction	Fiction	English 3 Volume Novels
002589469	Non-Fiction	History	Eastern
002589811	Non-Fiction	Poetry	English Selections
002589892	Non-Fiction	Topography	Scotch
002589919	Fiction	Fiction	English 3 Volume Novels
002589920	Fiction	Fiction	English 3 Volume Novels
002589921	Fiction	Fiction	English 3 Volume Novels
002589922	Fiction	Fiction	English 2 Volume Novels
002589927	Fiction	Fiction	English 3 Volume Novels
002589930	Non-Fiction	Collections of Travels	
002589931	Fiction	Fiction	English 3 Volume Novels
002589935	Fiction	Fiction	English Separate Novels 19th Century
002589944	Fiction	Fiction	English 3 Volume Novels
002589946	Fiction	Fiction	English 3 Volume Novels
002589949	Fiction	Fiction	English 3 Volume Novels
002589951	Fiction	Fiction	English 3 Volume Novels
002589952	Fiction	Fiction	English 3 Volume Novels
002589959	Fiction	Fiction	English 3 Volume Novels
002589960	Fiction	Fiction	English Separate Novels 19th Century
002589964	Fiction	Fiction	English 3 Volume Novels
002589968	Fiction	Fiction	English 3 Volume Novels
002589969	Fiction	Fiction	English 3 Volume Novels
002589970	Fiction	Fiction	English 2 Volume Novels
002589975	Fiction	Fiction	English 3 Volume Novels
002589977	Fiction	Fiction	English 1 Volume Novels
002589980	Fiction	Fiction	English 3 Volume Novels
002589981	Fiction	Fiction	English 3 Volume Novels
002589983	Fiction	Fiction	English 3 Volume Novels
002589984	Fiction	Fiction	English 3 Volume Novels
002590045	Fiction	Fiction	English Separate Novels 19th Century
002590079	Non-Fiction	Topography	African
002590084	Fiction	Fiction	English 3 Volume Novels
002590086	Fiction	Fiction	English 3 Volume Novels
002590087	Fiction	Fiction	English 3 Volume Novels
002590109	Non-Fiction	Topography	European
002590110	Non-Fiction	Topography	French
002590112	Fiction	Fiction	English 3 Volume Novels
002590117	Fiction	Fiction	English 3 Volume Novels
002590118	Non-Fiction	Uncategorised	
002590122	Non-Fiction	Topography	Turkish, Break
002590130	Fiction	Fiction	English 3 Volume Novels
002590152	Non-Fiction	Topography	Scotch
002590246	Fiction	Fiction	English 3 Volume Novels
002590416	Fiction	Fiction	English 3 Volume Novels
002590417	Fiction	Fiction	English 3 Volume Novels
002590419	Fiction	Fiction	English 3 Volume Novels
002590423	Fiction	Fiction	English 3 Volume Novels
002590454	Non-Fiction	Topography	Travels
002590468	Non-Fiction	History	United States of America
002590617	Non-Fiction	Geography	
002590734	Non-Fiction	Geography	Topography
002590840	Non-Fiction	Topography	English, Southern
002591073	Non-Fiction	Topography	Spanish & Portuguese
002591204	Non-Fiction	Geography	Scotland & Ireland
002591206	Non-Fiction	Topography	English, Northern
002591207	Non-Fiction	Topography	English
002591238	Non-Fiction	Collected Works	English Authors
002591741	Non-Fiction	Uncategorised	
002591774	Fiction	Fiction	English 3 Volume Novels
002591790	Non-Fiction	Moral Philosophy	
002591794	Non-Fiction	Topography	African
002591795	Non-Fiction	History	African
002591796	Non-Fiction	Topography	African
002591822	Non-Fiction	Topography	Spanish & Portuguese
002591823	Non-Fiction	Topography	Spanish & Portuguese
002591902	Non-Fiction	Geography	Scotland & Ireland
002592046	Fiction	Fiction	English 3 Volume Novels
002592087	Fiction	Fiction	English 1 & 2 Volume Novels
002592088	Non-Fiction	Topography	United States of America
002592090	Non-Fiction	Topography	United States of America
002592424	Non-Fiction	Topography	Great Britain & Ireland
002592978	Non-Fiction	Topography	United States of America
002593194	Non-Fiction	Poetry	English
002593212	Non-Fiction	Poetry & Fiction	English
002593451	Non-Fiction	Topography	French
002593457	Non-Fiction	Topography	French
002593458	Non-Fiction	Voyages & Travels	Great Britain
002593459	Non-Fiction	Topography	French
002593461	Non-Fiction	Topography	French
002593462	Non-Fiction	Topography	French
002593463	Non-Fiction	Topography	French
002593465	Fiction	Fiction	English 3 Volume Novels
002593466	Fiction	Fiction	English 3 Volume Novels
002593503	Non-Fiction	Geography & Topography	England
002593541	Non-Fiction	Topography	English, Southern
002593628	Non-Fiction	Essays & Moral Philosophy	
002593728	Non-Fiction	Poetry	English Songs & Ballads
002593729	Non-Fiction	Poetry	English Selections
002593794	Non-Fiction	Topography	Australasian
002593796	Non-Fiction	History	Mexico & South America
002593902	Non-Fiction	Poetry	English, Separate Works, 19th Century
002594192	Fiction	Fiction	English Separate Novels 19th Century
002595310	Non-Fiction	Topography	Indian, Chinese, Japanese
002595311	Non-Fiction	Collections of Travels	
002595332	Non-Fiction	Hurray's Hand-Books	
002595639	Non-Fiction	Poetry	English, Separate Works, 19th Century
002596039	Non-Fiction	History	United States of America
002596308	Fiction	Fiction	English 3 Volume Novels
002596404	Non-Fiction	Topography	Syrian, Persian, Central Asian
002596535	Non-Fiction	Topography	Australasian
002596543	Non-Fiction	Collected Works	English Authors
002596766	Non-Fiction	Topography	Syrian, Persian, Central Asian
002596816	Non-Fiction	Topography	Travels
002597701	Non-Fiction	Poetry	English, Separate Works, 19th Century
002597704	Fiction	Fiction	English 3 Volume Novels
002597715	Fiction	Fiction	English 3 Volume Novels
002597869	Non-Fiction	Geology	Gems & precious stones
002597993	Non-Fiction	Topography	English, Northern
002598145	Fiction	Fiction	English 3 Volume Novels
002598329	Fiction	Fiction	English 3 Volume Novels
002598349	Non-Fiction	Drama	English, Separate Plays, 19th Century
002598356	Fiction	Fiction	English 1 Volume Novels
002598459	Non-Fiction	Topography	London
002598481	Non-Fiction	Poetry	English, Separate Works, 19th Century
002599461	Non-Fiction	Uncategorised	
002599885	Fiction	Fiction	English Separate Novels 19th Century
002600155	Non-Fiction	Collected Works	English Authors
002601851	Non-Fiction	Poetry	English
002601972	Non-Fiction	Poetry	English
002602103	Non-Fiction	Poetry	English
002602228	Non-Fiction	Topography	Scotch
002602242	Non-Fiction	Topography	Australasian
002602296	Non-Fiction	Travels	German
002602685	Non-Fiction	Topography	English, Northern
002602693	Non-Fiction	Topography	English, Southern
002603159	Non-Fiction	Poetry & Fiction	English
002603339	Non-Fiction	Topography	Australasian
002603346	Non-Fiction	Topography	London
002603719	Non-Fiction	Topography	Polar Seas & Arctic Expeditions
002603728	Non-Fiction	Topography	Polar Seas & Arctic Expeditions
002603734	Non-Fiction	Topography	Polar Seas & Arctic Expeditions
002603735	Non-Fiction	Topography	Polar Seas & Arctic Expeditions
002604079	Non-Fiction	Topography	Travels
002604095	Non-Fiction	Topography	African
002604130	Non-Fiction	Poetry	English, Female Poets
002604135	Non-Fiction	History	European 18th, 19th Centuries
002604137	Non-Fiction	History	Eastern
002604143	Non-Fiction	History	Greece & Turkey
002604156	Non-Fiction	Topography	Turkish, Break
002604159	Fiction	Fiction	English 3 Volume Novels
002604167	Non-Fiction	Voyages & Travels	Eastern Europe
002604172	Non-Fiction	History	Eastern
002604173	Non-Fiction	Topography	Travels
002604220	Non-Fiction	Topography	Scotch
002604252	Non-Fiction	Collected Works	English Authors
002604296	Non-Fiction	History	Scotch & Irish
002604300	Non-Fiction	History	England
002604308	Non-Fiction	History	England
002604391	Non-Fiction	History	Eastern
002604405	Non-Fiction	History	Spanish
002604406	Non-Fiction	History	European 18th, 19th Centuries
002604407	Non-Fiction	History	European 18th, 19th Centuries
002604413	Non-Fiction	History	Spain
002604414	Non-Fiction	History	Spain
002604418	Non-Fiction	History	French German War, 1870-71
002604818	Fiction	Fiction	English 3 Volume Novels
002604822	Non-Fiction	Drama	English, Separate Plays, 19th Century
002604825	Non-Fiction	Uncategorised	
002604848	Non-Fiction	Drama	English, Separate Plays, 19th Century
002605410	Non-Fiction	Poetry	English
002605437	Non-Fiction	History	France
002605544	Non-Fiction	Poetry	English Selections
002605597	Non-Fiction	History	Greece & Russia
002605599	Non-Fiction	Poetry	English, Separate Works, 19th Century
002605630	Non-Fiction	History	European 18th, 19th Centuries
002605637	Non-Fiction	History	Greece & Russia
002605675	Non-Fiction	Poetry	English
002605823	Non-Fiction	Poetry	English, Female Poets
002605827	Non-Fiction	Poetry	English, Separate Works, 19th Century
002605829	Non-Fiction	Poetry	English, Separate Works, 19th Century
002605898	Non-Fiction	Poetry	English
002606164	Non-Fiction	Poetry	English, Separate Works, 19th Century
002606305	Non-Fiction	Topography	Great Britain & Ireland
002606418	Non-Fiction	Topography	Indian, Chinese, Japanese
002606645	Non-Fiction	Topography	English, Southern
002607145	Non-Fiction	Hydrography	
002607445	Non-Fiction	Poetry	English
002607458	Non-Fiction	Topography	European
002607471	Non-Fiction	Uncategorised	
002607499	Non-Fiction	Hydrography	
002607793	Fiction	Fiction	English Separate Novels 19th Century
002607867	Fiction	Fiction	English 3 Volume Novels
002607910	Non-Fiction	Uncategorised	
002608003	Fiction	Fiction	English 1 Volume Novels
002608417	Non-Fiction	Topography	United States of America
002608418	Non-Fiction	Topography	United States of America
002608787	Non-Fiction	Topography	Travels
002608793	Non-Fiction	Topography	North German
002609053	Non-Fiction	Geology	
002609793	Non-Fiction	Poetry	English
002610055	Non-Fiction	Topography	English, Northern
002610330	Non-Fiction	Poetry	English Selections
002611487	Non-Fiction	Topography	Scotch
002611488	Non-Fiction	Topography	English, Southern
002611636	Non-Fiction	Poetry	English
002612105	Fiction	Fiction	English 3 Volume Novels
002612642	Non-Fiction	History	Germany
002612737	Non-Fiction	Topography	Danish, Swedish, Norwegian
002612738	Non-Fiction	Poetry	English, Separate Works, 19th Century
002612739	Non-Fiction	Drama	English, Separate Plays, 19th Century
002612761	Non-Fiction	Topography	Great Britain & Ireland
002613195	Fiction	Fiction	English 3 Volume Novels
002613198	Fiction	Fiction	English 3 Volume Novels
002613201	Fiction	Fiction	English 1 & 2 Volume Novels
002613339	Non-Fiction	Poetry	English
002613444	Non-Fiction	Topography	Syrian, Persian, Central Asian
002613448	Non-Fiction	Geography & Topography	Asia
002613463	Non-Fiction	History	African
002613469	Non-Fiction	Topography	Great Britain & Ireland
002613522	Non-Fiction	Poetry	English, Separate Works, 19th Century
002613551	Non-Fiction	Poetry	English, Separate Works, 19th Century
002613612	Non-Fiction	Topography	Austrian & Tyrolese
002613700	Non-Fiction	Topography	English, Northern
002613701	Non-Fiction	Topography	English, Northern
002613753	Non-Fiction	Poetry	English
002613805	Fiction	Fiction	English 3 Volume Novels
002614078	Non-Fiction	Topography	English, Southern
002614121	Fiction	Fiction	English 1 & 2 Volume Novels
002614172	Non-Fiction	Topography	Irish
002614897	Fiction	Fiction	English 3 Volume Novels
002615817	Fiction	Fiction	English Separate Novels 19th Century
002616115	Non-Fiction	History	United States of America
002616496	Non-Fiction	Poetry	English, Separate Works, 19th Century
002616499	Non-Fiction	Poetry	English, Female Poets
